['Lyon'],RT @Libre_Insolent: #Lyon : la police nationale se met hors la loi en obligeant les manifestants à retirer leur gilet jaune pour circuler l…,clamonn1,Zubrowska
[],RT @KARLOLIVE: La France est un état de droit. La loi anti-casseurs va permettre de protéger les manifestants pacifiques ainsi que nos forc…,SeydouTraoreLH,Le Havre
"['GiletsJaunes', 'GreveGenerale5fevrier', 'GreveGenerale', 'extrêmedroite', 'antifa']","RT @Chanarchyste: Piqûre de rappel.

#GiletsJaunes #GreveGenerale5fevrier #GreveGenerale #extrêmedroite #antifa https://t.co/tpQRlkjwYN",_BriereLouis,Houmous factory
['GiletsJaunes'],MERCI #GiletsJaunes !,dupuismi51,Hauts de Seine
"['LoiAntiCasseurs', 'LaREM']",La #LoiAntiCasseurs de @CCastaner est liberticide. Même une cinquantaine de députés #LaREM l'avouent. Le mouvement… https://t.co/wPPzE8kn9N,nadermog,
['police'],GRÈVE GÉNÉRALE - LILLE                     Affrontements avec la #police sur la Grand Place… https://t.co/4ix9FUjBGv,JeremyPaoloni,"Lille, France"
"['GiletsJaunes', 'GreveGenerale5fevrier']",RT @sarkasme76: Les gentils #GiletsJaunes #GreveGenerale5fevrier https://t.co/hEOHq7sO14,laffont9,paca
['CGT'],"RT @GiletsJaunesGo: 🔴 30000 manifestants selon la #CGT, 19000 selon la Préfecture et 14000 selon le cabinet Occurrence, mandaté par certain…",Nesirius5,"Strasbourg, France"
"['GiletJaune', 'GiletsJaunes', 'assembleenationale', 'senat']","RT @GiletsJaunesFr: La France sous protection ...
https://t.co/hvnYtCFFdx
#GiletJaune #GiletsJaunes #assembleenationale #senat #droitsdelho…",cefoussa,Grèce
['GiletsJaunes'],"RT @CALOU14: Eh oui... ""remontée spectaculaire"" c'est mérité !!! Les #GiletsJaunes + votre BASHING permanent = Remontée spectaculaire !!! C…",ferhatnac,"Doubs, Franche-Comté"
"['LoiAntiCasseurs', 'GiletsJaunes', 'YellowVests', 'GelbeWesten', 'FoulardsRouges', 'ActeXIII', 'Acte13', 'ViolencesPolicieres', 'Benalla']",RT @Doriphoroi: #LoiAntiCasseurs #GiletsJaunes  #YellowVests #GelbeWesten #FoulardsRouges #ActeXIII #Acte13 #ViolencesPolicieres #Benalla #…,birdlola2,
[],"RT @GiletsJaunesGo: 🔴 Saint-Aybert - Hensies 
Un blocage s’organise sur l’Autoroute A2, à la frontière franco-belge. 
https://t.co/nQVhXA9H…",jgtournier,pau
[],"RT @CtrlAltDroite: ""L'open society (...) est la grande fakenews de la mondialisation"" (Christophe Guilluy) ou comment mettre les bobos et l…",Gillet2Jean,Provence-Alpes-Côte d'Azur
['Macron'],"RT @sandrafellous_: 🔴#Macron Encore une idée communiste 😡 

« Taxer les ventes sur les résidences principales ». 

Enfiler tous un #GiletsJ…",Rofrano47,
['GiletsJaunes'],"RT @OuchikhKarim: « La colère des #GiletsJaunes, une passion positive» selon Michel Onfray, qui ajoute : « Chercher d’où viennent les chose…",MounMir,France
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",GuyLetyn,France
[],RT @ObjFrance78: 🛑 Scalp de “riches” par @gdecapele ! Voilà comment une crise politique née d’un ras-le-bol fiscal est partie pour accouche…,ObjectifFr13,"Bouches-du-Rhône, Provence-Alpes-Côte d'Azur"
['GiletsJaunes'],"RT @Republicains_An: ""Les #GiletsJaunes ont mis en avant le ras-le-bol fiscal des classes moyennes et l’injustice de vos décisions en matiè…",krebs_claire,France
"['ChristopheDettinger', 'GiletsJaunes']","RT @Abbe_Rezina: Karine, épouse du boxeur #ChristopheDettinger qui a frappé deux gendarmes lors d'une manifestation des #GiletsJaunes préci…",dalmos111,France
"['Macron', 'GiletsJaunes']","RT @SolidairesNord: arrivée du président #Macron dans le cadre du grand débat national, aujourd’hui, sous les huées des #GiletsJaunes  EVRY…",AlainBinet4,
"['GreveGenerale5fevrier', 'GiletsJaunes', 'GiletsRouges']","#GreveGenerale5fevrier

5 FÉVRIER Convergence des luttes réussie #GiletsJaunes #GiletsRouges 

Même colère, même co… https://t.co/t0yLA7jCQM",CgtTuifrance,"Ile-de-France, France"
[],"RT @Abbe_Rezina: On aimerait les voir aussi « motivés » lors des manifs de black-blocks ou des émeutes dans les quartiers sensibles, ces zo…",Bence36295910,
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",ram_haz,
"['GiletsJaunes', 'Barnaba']","RT @adia66: Leaders de #GiletsJaunes, récapitulons, nous avons:
- #Barnaba payé à ne rien foutre et qui se plaint de son pouvoir d'achat
-…",DanieldeSaintY1,Paris
['Giletsjaunes'],"RT @Marius_Rx: Chronique de @gduval_altereco dans @AlterEco_ : ""La crise des #Giletsjaunes a montré que la Ve République est au bout du rou…",gauloise821,
['Lyon'],RT @Libre_Insolent: #Lyon : la police nationale se met hors la loi en obligeant les manifestants à retirer leur gilet jaune pour circuler l…,MissTrottinette,
"['GiletsJaunes', 'Mediapart']","RT @InfosFrancaises: Affaire Benalla : rassemblement de #GiletsJaunes devant les locaux de #Mediapart en soutien à la rédaction, au lendema…",Nissa06_85,"Nice, Lou Ray"
[],RT @L_oranaise_: VOILA CE QU'ON NE VOUS MONTRE PAS A LA TV!!L'ARRIVEE DE MACRON A SON GRAND BLABLA SOUS LES HUEES DE LA FOULE AUX CRIS DE M…,JGrosjean7,France
"['Giletsjaunes', 'loianticasseur']","RT @RTenfrancais: Stéphane Ravier : «Cette loi anti-casseurs n’est pas anti-casseurs, elle est anti-#Giletsjaunes»

#loianticasseur @Stepha…",Ninasev2160,France
['GiletsJaunes'],"RT @DavidCarter_Fra: @lobs @PhilDefernet Merci aux #GiletsJaunes de ne pas prendre l'Italie comme exemple:
- pays en récession economique
-…",LesjetsM,
"['ActesXII', 'GiletsJaunes', 'LBD40']","RT @SoeurMarijuana: "" Rassurez vous c'est français, c'est la police française..."" #ActesXII #GiletsJaunes  #LBD40 https://t.co/BrercRMk0J",__Borhen__,
"['Toulouse', 'GiletsJaunes']","RT @GiletsJaunesGo: 🔴 #Toulouse - Blocage en cours
Les #GiletsJaunes bloquent actuellement le péage de l’autoroute A62 reliant Toulouse à B…",Lathaine,
"['LR', 'GiletsJaunes', 'LR']","RT @PRANEDOLLY: Non 😲 97 députés #LR ont voté la loi ANTI #GiletsJaunes 
J'ai tout à coup comme une nausée 🤢
Les #LR sont à vomir ... ils n…",miaou_mix,France
['GiletsJaunes'],"RT @Republicains_An: ""Les #GiletsJaunes ont mis en avant le ras-le-bol fiscal des classes moyennes et l’injustice de vos décisions en matiè…",shooting38,
"['Loiret', 'giletsjaunes']",RT @FBOrleans: #Loiret Une visite surprise : le numéro deux du gouvernement italien Luigi Di Maio a rencontré des #giletsjaunes à Montargis…,JyFailler,
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",AmadaSanchez19,"Falcón, Venezuela"
[],@DydaMarsigliaOM On peut tjrs débattre si on est pas écouté ! (&amp; pourquoi pas 1 reférendum sauce constit'🇪🇺de + ?)… https://t.co/poP6ppkms2,Zox613,
['LREM'],"Bloquer  @EmmanuelMacron  et tt c'est  sbires de #LREM  tel est le projet  de 70 % des français  
C'est pas  une  e… https://t.co/lHZpBy5RIG",monkeybizness06,"Saint-Laurent-du-Var, France"
"['Onfray', 'Macron']","RT @MichelOnfrayTv: Aujourd'hui Michel #Onfray démontre point par point, étape par étape, comment Emmanuel #Macron a choisi, depuis le débu…",Stell_P_G,
[],"RT @koztoujours: J'aime bien @DBussereau. Un peu, aussi, @ericwoerth. Mais ils sont soit mal informés soit mal intentionnés, mais qu'ils se…",Foulisou,
"['Giletsjaunes', 'Benalla']","RT @AlertesInfos: 🔴🇨🇵INFO- Plusieurs #Giletsjaunes ont soutenu Médiapart sous les fenêtres du journal en scandant ""#Benalla"" en début de so…",wizzaardd42,
"['LREM', 'GiletsJaunes']","RT @Sam_Arrive_Pas: Bon. Pour les journalistes #LREM, les #GiletsJaunes doivent faire attention à leur vocabulaire. Je vous transmets donc…",Abo3Steph,
[],"RT @Abbe_Rezina: Si le Cons Constit ne censure pas cette loi, on saura que la seule solution qui restera au peuple sera de chasser du pouvo…",Chambssy,
['Giletsjaunes'],"RT @Mike_Bresson: #Giletsjaunes l’imposture : certainement le titre de l’année !
Les gilets jaunes y sont ramenés au niveau qui aurait dû r…",mjamin92,France
[],RT @ElMachoAguero: Où l'Union européenne demande-t-elle au président de la France de quitter le pays dans 8 jours? quand les États-Unis men…,nica06964054,"Managua,Nicaragua."
"['giletsjaunes', 'Amazon']",RT @emmanuelmaurel: Cette décision ignoble ne peut rester sans réponse politique et juridique. #giletsjaunes #Amazon https://t.co/ifdAY6gGx2,nushfoul,herault
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",imarcotwit,
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",17Novembre1796,#VieilleEurope
['LoiAntiCasseurs'],RT @G0rille: En ce moment @lesRepublicains viennent d'annoncer qu'ils voteront POUR la liberticide #LoiAntiCasseurs qui laisse aux préfets…,Chambssy,
"['giletsjaunes', 'Amazon']",RT @emmanuelmaurel: Cette décision ignoble ne peut rester sans réponse politique et juridique. #giletsjaunes #Amazon https://t.co/ifdAY6gGx2,Liserette,
"['Rennes', 'GiletsJaunes']","RT @RouxPorter: Les lycéens ont rejoint le cortège, plus d'un millier de personnes marchent sur le siège du MEDEF de #Rennes #GiletsJaunes…",totorocat1,
"['Giletsjaunes', 'Rouen']",RT @Rouendanslarue: Gazage sur les #Giletsjaunes au RPDV de #Rouen https://t.co/mirsswe2D0,wizzaardd42,
[],"RT @attac_fr: Quand les plus gros délinquants :

1. payent moins que ce qu'ils doivent ;
2. ne payent aucune amende ;
3. ne sont jamais con…",politicincorek,nord
"['Paris', 'GreveGenerale5Fevrier', 'GiletsJaunes']","RT @AntenneJaune: ⚡️🎥 CHOC - #Paris
Coups de matraque distribués gratuitement. Dénonçons ! 😡
#GreveGenerale5Fevrier #GiletsJaunes #Violence…",SalamonSerge,Du Gers
['giletsjaunes'],RT @CarsonMacCuller: C’est encore la guerre sur Paris. Des greets medics retenus par les forces de l’ordre et pas un mot... #giletsjaunes #…,Lathaine,
"['GiletsJaunes', 'migrants', 'tyranniejudiciaire']",RT @jylgallou: Les #GiletsJaunes ne bénéficient pas de la même mansuétude des juges que les #migrants clandestins  #tyranniejudiciaire #2Po…,Guffin_Mac,
[],"RT @victor_berson: Le gendarme parle comme si il était bourré ou possédé. 

Puis il sort la carte ""rébellion"". 

Bordel quand les gens vont…",LeGrailleur,
[],"RT @jeanlassalle: Merci à Pepito Gavroche pour son analyse qui me semble pertinente.

Je réaffirme tout mon soutien au mouvement des #Gilet…",LeStylet56,"Bretagne, France"
"['GiletsJaunes', 'amitié']","RT @giuliagena: #GiletsJaunes, vous faites une ‘révolution de l’#amitié’!!!
franchement @ToJaune vous avez trop assuré d’inviter @VincentCe…",VincentCespedes,Paris
['Macron'],"RT @JP_Moinet: @razoor777 @Mediapart Vous êtes drôle, kamarad téléspectateur @razoor777 : 
-quand c'est #Macron sur chaines infos -@LCI @BF…",Boidin32401314,
['GiletsJaunes'],"RT @PureTele: ⚡️SAINT-ÉTIENNE / Comme un peu partout en France 🇫🇷, les #GiletsJaunes se rassemblent et manifestent dans le cadre de la #Gre…",LassNeil,"Paris, France"
[],"RT @jeanlassalle: Merci à Pepito Gavroche pour son analyse qui me semble pertinente.

Je réaffirme tout mon soutien au mouvement des #Gilet…",erayeye,Monde
"['loiAntiCasseurs', 'LREM']","RT @JacquesMyard: #loiAntiCasseurs y’a comme des tensions chez les #LREM lors du vote de la loi, 50 députés se sont abstenus, du jamais vu.…",Zeppajacky,France
"['giletsjaunes', 'Amazon']",RT @emmanuelmaurel: Cette décision ignoble ne peut rester sans réponse politique et juridique. #giletsjaunes #Amazon https://t.co/ifdAY6gGx2,Cyprien2402,Pyrénées-Orientales
['Lyon'],RT @Libre_Insolent: #Lyon : la police nationale se met hors la loi en obligeant les manifestants à retirer leur gilet jaune pour circuler l…,Sylvie06700, St laurent du var
"['GrandDebatNational', 'GrandDebat', 'GiletsJaunes']",#GrandDebatNational #GrandDebat j'comprends pas les #GiletsJaunes et autres citoyens/nes qui n'ont aucune confiance… https://t.co/PLam2yEob9,TiWorMs44,"Nantes, France"
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",Joaquin40912753,"Cataluña, Barcelona "
"['Paris', 'GreveGenerale5Fevrier', 'GiletsJaunes']","RT @AntenneJaune: ⚡️🎥 CHOC - #Paris
Coups de matraque distribués gratuitement. Dénonçons ! 😡
#GreveGenerale5Fevrier #GiletsJaunes #Violence…",Max_de_Rob,
['Giletsjaunes'],"RT @Marius_Rx: Chronique de @gduval_altereco dans @AlterEco_ : ""La crise des #Giletsjaunes a montré que la Ve République est au bout du rou…",JFPascal80,"Aurillac, France"
[],"RT @Zox613: @DydaMarsigliaOM On peut tjrs débattre si on est pas écouté ! (&amp; pourquoi pas 1 reférendum sauce constit'🇪🇺de + ?)
Entre  :
la…",DuPouvoirDachat,
[],"RT @DavidKoubbi: La loi anti-casseurs n’ajoute rien au dispositif existant, elle enlève des Libertés et présente un danger évident pour le…",bruno_mhn,Europe
[],Cette merde syndicale,miaou_mix,France
[],"RT @CarsonMacCuller: Avec le RIC, vraie aide et solide protection des lanceurs d’alertes. Comme ces sources qui prennent des risques dans l…",Lathaine,
['giletsjaunes'],RT @natalatch: Nous sommes tout·e·s des #giletsjaunes via @Mediapart Un large collectif d'intellectuels lance un appel à se mobiliser à leu…,DasKapitalKMarx,"Bordeaux, France"
"['loiAntiCasseurs', 'LREM']","RT @JacquesMyard: #loiAntiCasseurs y’a comme des tensions chez les #LREM lors du vote de la loi, 50 députés se sont abstenus, du jamais vu.…",Minana_APG,Paris 12
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",ElisRodriguez2,De Ciudad Guayana
"['Antifas', 'Toulouse', 'GiletsJaunes']","RT @TheGreatCalsby: Les agresseurs de Vincent Lapierre
#Antifas #Toulouse #GiletsJaunes https://t.co/IrbivcUBaa",JayceOlympien,France
['Toulon'],"RT @ecureuildcimes: @BFMTV @CNEWS @LCI @RTLFrance @Brevesdepresse @Mediapart @Var_Matin   
N'oubliez pas, il y a un mois, à #Toulon, le cdt…",jackgoger,
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ClementLanot: PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes https://t.co/XUAcuEOp…",wizzaardd42,
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",juan_dapaez,
['GiletsJaunes'],"RT @anonymousgilet: #GiletsJaunes Après une longue reflexion et analyse, je le vois bien arriver ce jour ou il y aura 1 million de #GiletsJ…",DEMOLIBRE,
"['ActeXll', 'Toulouse', 'blackblock', 'antifa', 'GiletsJaunes']",RT @Centraledubuzz: Les photos des agresseurs de Vincent Lapierre lors de l'#ActeXll à #Toulouse . #blackblock #antifa #GiletsJaunes #acte1…,JayceOlympien,France
[],"RT @DavidKoubbi: La loi anti-casseurs n’ajoute rien au dispositif existant, elle enlève des Libertés et présente un danger évident pour le…",GMat40590053,
"['GiletsJaunes', 'Strasbourg']","RT @leGneral2: 💥 📽️🇫🇷 HONTE! #GiletsJaunes à #Strasbourg le 05/02/19 :Suite à une opération de blocage de GCO Strasbourg, un gendarme plaqu…",jordi_farre,Úlster
[],"RT @mardoche03: @EPhilippePM Mr le Premier Ministre toutes les entreprises qui bénéficient d’allégements de charges patronales
J’ai vue une…",PatureauMarie,"Pays de la Loire, France"
[],"RT @PartageMaman: Voilà ce que donne 1tir de flashball à bout portant environ 3/4m
Tir effectué à dijon le 5/01 vers 17h30
Si vous avez des…",Stell_P_G,
"['CGT', 'GiletsJaunes']","RT @stefappriou: Même les flics ont eu pitié du petit nombre de manifestants #CGT +#GiletsJaunes... et ont grossi les chiffres !
#CaSentLaF…",sybi1476,"Vire, France"
[],RT @EricCaribbe: La justice française indépendante ?    🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/ISOUpfOTGo,clobala2,
"['GiletsJaunes', '5fevrier', 'Paris']","RT @Paris_en_commun: Grande mobilisation syndicale, citoyenne en rouge et or #GiletsJaunes! #5fevrier #Paris https://t.co/RAUWWw6J0E",guenotmichel,FRANCE
['GiletsJaunes'],"#GiletsJaunes ici j'ai un champion du monde. Je comprend mieux les macronistes. 100% Macron 100% Perso! 

Des indiv… https://t.co/OEv8pa7qJo",Emerysimon7,Moscou
"['GiletsJaunes', 'ActeXII', 'Acte12']",RT @HZ_Press: Blessé au visage lors de son interpellation à la manifestation des #GiletsJaunes place de la République #ActeXII #Acte12 #Yel…,12b5c416f8e5408,Toulon
[],"RT @Padrouga: Tiens ,personne n’avait dit que les 100 € de prime d’activité ferait baisser de 100 € les allocations familiales...
Un oubli…",kennydps,"Amiens, France"
"['LoiAntiCasseurs', 'barreaudeParis']","RT @Avocats_Paris: #LoiAntiCasseurs: ⁦@BasileAder, vice-bâtonnier du #barreaudeParis, s'alarme sur ⁦@Europe1⁩ des dispositions de la loi ""a…",AttiasDominique,Paris
"['Macron', 'Giletsjaunes']","RT @RTenfrancais: Steve Bannon : «#Macron est un pantin» et «les #Giletsjaunes sont une inspiration pour le monde»

➡️ https://t.co/FQyYQ0r…",wizzaardd42,
"['GILETS_JAUNES', 'Antifas']","RT @GD41597270: Voici les agresseurs de Vincent Lapierre : 
#GILETS_JAUNES de Toulouse faites le ménage sinon les #Antifas vont tué le mouv…",JayceOlympien,France
['Macron'],"RT @PureTele: ⚡️ EVRY-COURCOURONNES / Vidéo exclusive ⚠️ de l’arrivée du président #Macron dans le cadre du grand débat national, aujourd’h…",camerononeil13,
['Médiapart'],"RT @GiletsJaunesGo: 🔴 Ce soir, une centaine de gilets jaunes étaient présents au pied du siège de #Médiapart pour leur affirmer de leur sou…",tamicheA1,
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",johnjoechad,
['Giletsjaunes'],RT @Rouendanslarue: Les policiers sont partis du RPDV. Les #Giletsjaunes réinvestissent aussitôt le rond point. https://t.co/H24F1OsBaU,wizzaardd42,
[],"""Paris n'est pas Caracas"" whaou quelle punchline, quel bagou et quel argumentation!Pffff pauvre dame! Ces gens aux… https://t.co/hGcjsB09Gw",Alex15762206,
"['ActesXII', 'GiletsJaunes', 'LBD40']","RT @SoeurMarijuana: "" Rassurez vous c'est français, c'est la police française..."" #ActesXII #GiletsJaunes  #LBD40 https://t.co/BrercRMk0J",ThierryRouby,"Caen, Basse-Normandie"
['Macron'],"RT @PureTele: ⚡️ EVRY-COURCOURONNES / Vidéo exclusive ⚠️ de l’arrivée du président #Macron dans le cadre du grand débat national, aujourd’h…",MULLERCHRISTELL,
[],"RT @aragon_jb: Incroyable ce que les gros médias sont à la botte de Macron !!!
Voilà qu'ils comptent moins de manifestants que la préfectur…",MaitreIsabelle,
"['elu', 'Politique', 'privilèges', 'fric', 'maires']",@DavidCormand #elu #Politique toutes tous ripoux #privilèges #fric sauf #maires toutes petites communes -1660… https://t.co/CeDbanbIpK,dommajeur,France
"['Paris', '5Février']","RT @GiletsJaunesGo: 🔴 #Paris - Rue de Rivoli - #5Février
Le personnel de santé est également dans la rue ce mardi. 
Les infirmières et infi…",GMat40590053,
"['GiletsJaunes', 'merdias', 'mainstreams']","#GiletsJaunes #merdias
Voici une bonne analyse de la situations dans laquelle se sont mis les #mainstreams comparés… https://t.co/297RBgBHHi",noelle_clair1,
"['GiletsJaunes', 'Mediapart', 'Benalla']","RT @LPLdirect: 🇨🇵 [FLASH] - Rassemblement en cours, de plusieurs #GiletsJaunes, sous les fenêtres de #Mediapart. 
En scandant ""#Benalla"". h…",tamicheA1,
"['GreveGenerale', 'Nancy', 'Dombasle']","RT @LPLdirect: 🇨🇵 [#GreveGenerale] - Beaucoup de monde aujourd'hui à #Nancy, Place #Dombasle, le jaune et le rouge étaient réunis pour dema…",realmadridnada1,
[],RT @L_oranaise_: VOILA CE QU'ON NE VOUS MONTRE PAS A LA TV!!L'ARRIVEE DE MACRON A SON GRAND BLABLA SOUS LES HUEES DE LA FOULE AUX CRIS DE M…,Nanemad,44
"['NewsAndCo', 'LoiAntiCasseurs']","RT @NathalieLevyNC: #NewsAndCo

➡ #LoiAntiCasseurs

""On est dans une police politique, ce sont les préfets qui vont dire qui a le droit de…",josephinelemoal,
"['blocage', 'GiletsJaunes']",RT @Rouendanslarue: Les renforts arrivent pour le #blocage des #GiletsJaunes à la motte. https://t.co/SAy5xauk5d,wizzaardd42,
"['Benalla', 'Macron']","RT @BBR4369: 📽️ 🎶 ""#Benalla, Benalla, même si vous n'en voulez pas, y'a Benalla.. Il n'ira pas en prison, parce que c'est le Pote à #Macron…",tximista64,
['Mediapart'],RT @RemyBuisine: DIRECT - Rassemblement de soutien à #Mediapart devant les locaux de la rédaction près de 30H après la tentative de perquis…,DavidCastagnet,"Paris, Ile-de-France"
"['Amazon', 'Giletsjaunes']",RT @LePoint: Gilets jaunes : #Amazon licencie des employés favorables au mouvement https://t.co/puh08AUYlF #Giletsjaunes https://t.co/KEGmy…,RPegna,Santa Margherita Ligure
"['Grève', 'Huelga', 'France', 'Francia', 'NEOLYNERALISME', 'GiletsJaunes']","RT @Yo_NoLo_Vote: Immense #Grève #Huelga en #France #Francia
Les gens Digne
#NEOLYNERALISME INHUMAIN N'A PAS DE FRONTIÈRES
#GiletsJaunes #G…",CarmenM66615261,
[],"quand les CRS arrêteront de gazer tout les manifestants pour un oui ou pour un non, j’y réfléchirai.",T_Bouhafs,
"['Giletsjaunes', 'CGT']","RT @ValentinMart1: Tract distribué ce matin par les #Giletsjaunes à côté de la #CGT à la gare Lille Flandres:
SMIC, Salaires, Retraites, IS…",proy_de,France
"['GreveGenerale5fevrier', 'GreveGenerale', 'GiletsJaunes']","RT @ChalecosAmarill: MAXIMA DIFUSION
PARIS - Quelques tensions à l’avant du cortège

#GreveGenerale5fevrier #GreveGenerale #GiletsJaunes #C…",nena64738317,
"['ViolencesPolicières', 'GiletsJaunes', 'LBD40']","RT @mrBabouse: La cuisine au beurre noir.
(""L'Humanité""-05 février 2019) #ViolencesPolicières #GiletsJaunes #LBD40 https://t.co/QSdCci4iEG",thismavecunH,À babord 
"['Macron', 'Giletsjaunes']","RT @RTenfrancais: Steve Bannon : «#Macron est un pantin» et «les #Giletsjaunes sont une inspiration pour le monde»

➡️ https://t.co/FQyYQ0r…",VLE64,"Tourcoing, France"
[],"Belloubet, Buzyn, Parly, Schiappa, ... Pour la parité Macron a bien choisi ses ministres femmes. Elles sont aussi c… https://t.co/8RqgGK8jVI",HuibanYvon,
"['DirectAN', 'LR', 'RN']","RT @Deputee_Obono: #DirectAN Rappelez-vous ce vote, leurs noms, leur applaudissements. Emportée dans une course folle avec #LR &amp; le #RN à l…",ArthurJeannot,"Vigneux-sur-Seine, France"
[],"RT @patrick_edery: 📺On parle beaucoup des réseaux sociaux, mais la TV reste LE principal outil de manipulation des masses!
Il suffit que le…",PatureauMarie,"Pays de la Loire, France"
['GiletsJaunes'],"RT @MmeLeBRUCEDAN: #GiletsJaunes Il y a deux mois et demie , j'aurai applaudi à une perquize chez @Mediapart et en une arrestation de @edwy…",Nesirius5,"Strasbourg, France"
"['GiletsJaunes', 'Barnaba']","RT @adia66: Leaders de #GiletsJaunes, récapitulons, nous avons:
- #Barnaba payé à ne rien foutre et qui se plaint de son pouvoir d'achat
-…",z_ariu,"Essonne, Ile-de-France"
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",PiclieSoph,
"['giletsjaunes', 'Amazon']",RT @emmanuelmaurel: Cette décision ignoble ne peut rester sans réponse politique et juridique. #giletsjaunes #Amazon https://t.co/ifdAY6gGx2,bruno_mhn,Europe
[],RT @Ro03778143: Vive la France!!! https://t.co/XQkTJX7u5z,Guiller53402131,"Rosario, Argentina"
"['GiletJaune', 'GiletsJaunes', 'assembleenationale', 'senat']","RT @GiletsJaunesFr: La France sous protection ...
https://t.co/hvnYtCFFdx
#GiletJaune #GiletsJaunes #assembleenationale #senat #droitsdelho…",ArthurJeannot,"Vigneux-sur-Seine, France"
[],"RT @Tonner13: Avec à peine 14 000 manifestants à Paris, ce qui devait être une démonstration de force était la démonstration d'une impasse.…",laffont9,paca
[],"RT @Noesis14: Après avoir harcelé, insulté, cogné des journalistes hommes et femmes, les gilets jaunes veulent la liberté de la presse ...…",asibulle,
['GiletsJaunes'],RT @digitalBRAND_: @RTenfrancais La @PoliceNationale plus prompte à brutaliser les #GiletsJaunes qu'à enquêter sur les affaires d'état.,Larbaou99418605,"Toulouse, France"
[],RT @DavidKoubbi: C'est là que ça a basculé et cela passera inaperçu. Cette loi est une honte pour notre pays. Elle est le reflet de la crai…,Mellemoizelle,"Ile-de-France, France"
['GiletsJaunes'],"RT @RachidaElAzzz: En bas de @mediapart, ce soir, des #GiletsJaunes demandent s’ils peuvent se rassembler pour le droit de savoir, la liber…",Lalande4468,"La Roche-Blanche, France"
['GiletsJaunes'],Bravo les #GiletsJaunes,david_lucchetti,
['Lyon'],RT @Libre_Insolent: #Lyon : la police nationale se met hors la loi en obligeant les manifestants à retirer leur gilet jaune pour circuler l…,ketz_bond,
[],RT @ObjFrance78: 🛑 Scalp de “riches” par @gdecapele ! Voilà comment une crise politique née d’un ras-le-bol fiscal est partie pour accouche…,ChristopheBerc2,On earth
['GiletsJaunes'],RT @edwyplenel: Merci aux #GiletsJaunes pour ce soutien spontané qui fait chaud au cœur. Coincé au palais de justice à cause du procès Baup…,Fdbfrancois,
"['GiletsJaunes', 'Mans', 'GreveGenerale5Fevrier']","RT @PureTele: ⚡️LE MANS / Les #GiletsJaunes sont très nombreux à manifester au #Mans dans le cadre de la #GreveGenerale5Fevrier 
https://t.…",wizzaardd42,
"['elu', 'Politique', 'privilèges', 'fric', 'maires', 'habitants']","RT @dommajeur: @DavidCormand #elu #Politique toutes tous ripoux #privilèges #fric sauf #maires toutes petites communes -1660 #habitants
#RI…",DuPouvoirDachat,
"['GiletsJaunes', 'Barnaba']","RT @adia66: Leaders de #GiletsJaunes, récapitulons, nous avons:
- #Barnaba payé à ne rien foutre et qui se plaint de son pouvoir d'achat
-…",dudul0859,vieux lille
